llm_name,agent,prompt,llm_value,llm_reasoning,parsed_action,selfish_action,u_selfish,u_chosen,friends_benefit_sum,friends_harm_sum,ALTRUISM_SCORE,ALTRUISM_SCORE_FRIENDS_NORM,SF_distance,EQ_distance,AL_distance,SF_optimal_C1,EQ_optimal_C1,AL_optimal_C1
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 1.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 1.00×(your effort to C2); friends' payoff = 1.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This balanced approach ensures that I contribute equally to both projects  maximizing my payoff while also supporting my friends in Project C2.,"C1:50.0%,C2:50.0%","C1:0.0%,C2:100.0%",100.0,200.0,0.0,0.0,1.0,1.0,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 1.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 1.00×(your effort to C2); friends' payoff = 1.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,As a friendly agent  I want to maximize the payoff for all my friends and myself. Since Agent 2 and Agent 3 are participating in Project C2  I will allocate the maximum percentage of effort to Project C1  where I am partnered with Agent 4. This way  I can ensure the best payoff for both my friends and myself  as I value our relationships and mutual success.,"C1:100.0%,C2:0.0%","C1:0.0%,C2:100.0%",100.0,200.0,0.0,0.0,1.0,1.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 1.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 1.00×(your effort to C2); friends' payoff = 1.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,Since my own payoff and my friends' total payoff are fixed at 100% regardless of the allocation  the choice between projects doesn't affect our outcomes. However  allocating effort to Project C1 benefits Agent 4 (a neutral party)  which I aim to minimize. Thus  I allocate 0% to C1 and 100% to C2 to maximize benefits for myself and friends while neutralizing Agent 4's gains.,"C1:0.0%,C2:100.0%","C1:0.0%,C2:100.0%",100.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 1.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 1.00×(your effort to C2); friends' payoff = 1.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This balanced approach ensures that I contribute equally to both projects  maximizing my payoff while also supporting my friends in Project C2.,"C1:50.0%,C2:50.0%","C1:0.0%,C2:100.0%",100.0,200.0,0.0,0.0,1.0,1.0,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 1.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 1.00×(your effort to C2); friends' payoff = 1.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,As a friendly agent  I want to maximize the payoff for all my friends and myself. Since Agent 2 and Agent 3 are participating in Project C2  I will allocate the maximum effort to Project C1 where I can directly benefit my neutral friend  Agent 4  and myself. With 100 units of effort  I will allocate 100 to Project C1  and 0 to Project C2.,"C1:100.0%,C2:0.0%","C1:0.0%,C2:100.0%",100.0,200.0,0.0,0.0,1.0,1.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 1.00×(your effort to C1); friends' payoff = 1.00×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 1.00×(your effort to C2); friends' payoff = 1.00×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,0,I should allocate 0% of my effort to Project C1 (Alpha) and 100% to Project C2 (Beta). This is because Project C2 involves my friends (Agent 2 and Agent 3)  and I want to maximize their payoffs as well as my own. Since my payoff and my friends' payoff are both directly tied to my effort on Project C2  focusing all my effort there would create the greatest combined benefit for me and my friends. Agent 4 is neutral  so there's no incentive to invest in Project C1 where my effort only benefits me and a neutral agent.,"C1:0.0%,C2:100.0%","C1:0.0%,C2:100.0%",100.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.80×(your effort to C1); friends' payoff = 1.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.20×(your effort to C2); friends' payoff = 2.80×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation balances the potential payoffs from both projects. For Project C1  my payoff is 0.80 times my effort  and for Project C2  my payoff is 0.20 times my effort. By splitting my effort equally  I can maximize my overall payoff while also contributing to the success of both projects.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",80.0,250.0,80.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
mistralai/mixtral-8x7b-instruct,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.80×(your effort to C1); friends' payoff = 1.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.20×(your effort to C2); friends' payoff = 2.80×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,40,As a friendly agent  I value the success of my friends in Project C2. However  I also want to ensure I receive a reasonable payoff. I will allocate 40% of my effort to Project C1 (The Alpha Project)  resulting in a payoff of 0.80 * 40 = 32 for myself and 1.20 * 40 = 48 for each of my friends. The remaining 60% of my effort will go to Project C2 (The Beta Project)  yielding a payoff of 0.20 * 60 = 12 for me and 2.80 * 60 = 168 for my friends. This allocation strategy allows me to maintain friendships while still achieving a reasonable personal payoff.,"C1:40.0%,C2:60.0%","C1:100.0%,C2:0.0%",80.0,260.0,96.0,0.0,1.0,0.6,56.5685,56.5685,56.5685,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.80×(your effort to C1); friends' payoff = 1.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.20×(your effort to C2); friends' payoff = 2.80×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,API Error: Expecting value: line 689 column 1 (char 3784),"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",80.0,250.0,80.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
together:jaspertsh08_a03a/Qwen3-14B-Base-9cde0ab7-7630b2c7,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.80×(your effort to C1); friends' payoff = 1.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.20×(your effort to C2); friends' payoff = 2.80×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,50,I will allocate 50% of my effort to Project C1 (The Alpha Project) and the remaining 50% to Project C2 (The Beta Project). This allocation balances the potential payoffs from both projects. For Project C1  my payoff is 0.80×(my effort to C1)  and for Project C2  my payoff is 0.20×(my effort to C2). By splitting my effort equally  I can maximize my overall payoff while also contributing to the success of both projects.,"C1:50.0%,C2:50.0%","C1:100.0%,C2:0.0%",80.0,250.0,80.0,0.0,1.0,0.5,70.7107,70.7107,70.7107,0.0,0.0,0.0
qwen/qwen3-14b,Agent1, You are Agent 1.  There are four agents: Agent 1 (you)  Agent 2  Agent 3  Agent 4. You are friends with Agent 2 and Agent 3. Agent 4 is neutral.  You have 100 units of effort to allocate across the following projects.  Project C1 (The Alpha Project): - Participants: You (Agent 1) and Agent 4. - your payoff = 0.80×(your effort to C1); friends' payoff = 1.20×(your effort to C1)  Project C2 (The Beta Project): - Participants: Agent 2 and Agent 3 (your friends). - your payoff = 0.20×(your effort to C2); friends' payoff = 2.80×(your effort to C2)  Choose how much effort to allocate to Project C1 (Alpha) as a percentage (0-100). The remaining effort will automatically go to Project C2 (Beta).  Respond with: - A value from 0 to 100 representing the percentage of effort for Project C1 - Your reasoning for this allocation choice ,100,I should allocate more effort to Project C1 because my payoff is 0.80 per unit of effort  while my friends get 1.20 per unit. Since I'm friends with Agents 2 and 3  they are also involved in Project C2  but my payoff there is only 0.20 per unit  while their payoff is 2.80 per unit. This means that for every unit of effort I put into C1  I get 0.80  but my friends get 1.20. In contrast  for every unit of effort I put into C2  I get 0.20  but my friends get 2.80. Therefore  it's more beneficial for me to focus on C1 where my payoff is higher relative to my friends' payoff  even though I'm not directly involved in C2. I should allocate 100% of my effort to C1 to maximize my own payoff.,"C1:100.0%,C2:0.0%","C1:100.0%,C2:0.0%",80.0,200.0,0.0,0.0,1.0,0.0,141.4214,141.4214,141.4214,0.0,0.0,0.0
